Sensor 2 position, angle , timestamp, and quality in inches, degrees and seconds, respectively

 x            y            z            a            e            r            timestamp          quality
+14.21630859 +4.21875000 -7.75195313 -176.92382813 +51.81152344 -114.43359375 +1554150041.71510005 +788
+14.22070313 +4.20117188 -7.75195313 -177.09960938 +51.78955078 -114.69726563 +1554150041.71930003 +784
+14.22070313 +4.18798828 -7.75634766 -177.25341797 +51.76757813 -114.96093750 +1554150041.72340012 +784
+14.22070313 +4.17041016 -7.75634766 -177.40722656 +51.72363281 -115.24658203 +1554150041.72760010 +780
+14.22509766 +4.15722656 -7.76074219 -177.53906250 +51.67968750 -115.53222656 +1554150041.73180008 +780
+14.22949219 +4.13525391 -7.76513672 -177.78076172 +51.61376953 -116.10351563 +1554150041.74009991 +772
+14.23388672 +4.11767578 -7.76513672 -177.93457031 +51.56982422 -116.38916016 +1554150041.74429989 +768
+14.23828125 +4.10009766 -7.76513672 -178.04443359 +51.54785156 -116.63085938 +1554150041.74839997 +764
+14.24267578 +4.08251953 -7.76513672 -178.15429688 +51.50390625 -116.91650391 +1554150041.75259995 +764
+14.24707031 +4.05175781 -7.76953125 -178.37402344 +51.39404297 -117.46582031 +1554150041.76090002 +756
+14.25146484 +4.04296875 -7.76953125 -178.48388672 +51.37207031 -117.79541016 +1554150041.76510000 +752
+14.25585938 +4.02539063 -7.76513672 -178.59375000 +51.32812500 -118.10302734 +1554150041.76920009 +748
+14.26025391 +4.00781250 -7.76513672 -178.68164063 +51.28417969 -118.41064453 +1554150041.77340007 +744
+14.26904297 +3.97705078 -7.76513672 -178.92333984 +51.21826172 -119.11376953 +1554150041.78169990 +740
+14.26904297 +3.95947266 -7.76513672 -179.01123047 +51.15234375 -119.42138672 +1554150041.78590012 +736
+14.27343750 +3.94628906 -7.76513672 -179.14306641 +51.10839844 -119.83886719 +1554150041.79010010 +732
+14.27343750 +3.91113281 -7.76513672 -179.38476563 +51.02050781 -120.60791016 +1554150041.79839993 +728
+14.27343750 +3.89794922 -7.76074219 -179.51660156 +50.97656250 -121.06933594 +1554150041.80259991 +728
+14.27783203 +3.87597656 -7.76074219 -179.67041016 +50.95458984 -121.50878906 +1554150041.80669999 +728
+14.27343750 +3.84082031 -7.76513672 -179.95605469 +50.84472656 -122.47558594 +1554150041.81509995 +728
+14.27343750 +3.81884766 -7.76513672 +179.84619141 +50.77880859 -122.98095703 +1554150041.81920004 +728
+14.27343750 +3.80126953 -7.76513672 +179.69238281 +50.73486328 -123.50830078 +1554150041.82340002 +728
+14.26904297 +3.76611328 -7.76074219 +179.31884766 +50.66894531 -124.71679688 +1554150041.83170009 +728
+14.26904297 +3.74414063 -7.76513672 +179.14306641 +50.60302734 -125.31005859 +1554150041.83590007 +728
+14.26904297 +3.70458984 -7.76074219 +178.72558594 +50.53710938 -126.69433594 +1554150041.84419990 +728
+14.26904297 +3.67822266 -7.76074219 +178.50585938 +50.49316406 -127.37548828 +1554150041.84840012 +732
+14.26464844 +3.66503906 -7.76513672 +178.28613281 +50.44921875 -128.16650391 +1554150041.85249996 +728
+14.26464844 +3.63867188 -7.76513672 +178.02246094 +50.40527344 -128.93554688 +1554150041.85669994 +732
+14.26904297 +3.61669922 -7.76513672 +177.78076172 +50.38330078 -129.70458984 +1554150041.86089993 +732
+14.26904297 +3.59912109 -7.76513672 +177.53906250 +50.33935547 -130.56152344 +1554150041.86500001 +728
+14.26904297 +3.57275391 -7.76074219 +177.25341797 +50.31738281 -131.39648438 +1554150041.86919999 +728
+14.26904297 +3.54199219 -7.76513672 +176.96777344 +50.27343750 -132.23144531 +1554150041.87339997 +728
+14.26904297 +3.52001953 -7.76513672 +176.68212891 +50.22949219 -133.13232422 +1554150041.87750006 +724
+14.26904297 +3.49365234 -7.76513672 +176.35253906 +50.18554688 -134.01123047 +1554150041.88170004 +724
+14.27343750 +3.46728516 -7.76074219 +176.02294922 +50.16357422 -134.89013672 +1554150041.88590002 +724
+14.26904297 +3.44091797 -7.76074219 +175.71533203 +50.11962891 -135.83496094 +1554150041.89000010 +720
+14.26904297 +3.41455078 -7.76513672 +175.38574219 +50.07568359 -136.73583984 +1554150041.89420009 +716
+14.27343750 +3.38818359 -7.76074219 +175.03417969 +50.05371094 -137.65869141 +1554150041.89840007 +716
+14.27343750 +3.35742188 -7.76074219 +174.70458984 +50.03173828 -138.53759766 +1554150041.90249991 +712
+14.27343750 +3.33105469 -7.76074219 +174.37500000 +50.00976563 -139.43847656 +1554150041.90669990 +708
+14.27783203 +3.30029297 -7.75195313 +174.00146484 +50.00976563 -140.33935547 +1554150041.91079998 +708
+14.27783203 +3.27392578 -7.75195313 +173.64990234 +49.96582031 -141.17431641 +1554150041.91499996 +704
+14.28222656 +3.22558594 -7.74755859 +172.96875000 +49.89990234 -142.91015625 +1554150041.92330003 +700
+14.27783203 +3.19482422 -7.74755859 +172.66113281 +49.85595703 -143.65722656 +1554150041.92750001 +700
+14.28222656 +3.17285156 -7.74755859 +172.37548828 +49.81201172 -144.40429688 +1554150041.93169999 +696
+14.28662109 +3.15087891 -7.74316406 +172.02392578 +49.81201172 -145.19531250 +1554150041.93580008 +692
+14.28662109 +3.11572266 -7.74316406 +171.73828125 +49.74609375 -145.78857422 +1554150041.94000006 +692
+14.29541016 +3.08056641 -7.74316406 +171.18896484 +49.65820313 -147.08496094 +1554150041.94829988 +688
+14.29541016 +3.05419922 -7.74755859 +170.94726563 +49.59228516 -147.59033203 +1554150041.95250010 +688
+14.30419922 +3.01904297 -7.74755859 +170.48583984 +49.48242188 -148.66699219 +1554150041.96079993 +684
+14.30859375 +2.99267578 -7.75195313 +170.31005859 +49.39453125 -149.04052734 +1554150041.96499991 +684
+14.31738281 +2.96630859 -7.76074219 +169.95849609 +49.24072266 -149.83154297 +1554150041.97329998 +680
+14.32177734 +2.94433594 -7.76074219 +169.78271484 +49.15283203 -150.18310547 +1554150041.97749996 +680
+14.33056641 +2.93115234 -7.76513672 +169.65087891 +49.06494141 -150.51269531 +1554150041.98160005 +680
+14.33935547 +2.90039063 -7.77832031 +169.38720703 +48.88916016 -151.10595703 +1554150041.99000001 +676
+14.34375000 +2.88720703 -7.78710938 +169.29931641 +48.80126953 -151.36962891 +1554150041.99410009 +676
+14.35693359 +2.86083984 -7.78710938 +169.03564453 +48.64746094 -151.87500000 +1554150042.00250006 +672
+14.36132813 +2.85205078 -7.79150391 +168.92578125 +48.58154297 -152.11669922 +1554150042.00659990 +668
+14.37011719 +2.83886719 -7.79589844 +168.81591797 +48.49365234 -152.33642578 +1554150042.01079988 +668
+14.37451172 +2.82568359 -7.80029297 +168.70605469 +48.42773438 -152.51220703 +1554150042.01500010 +668
+14.38330078 +2.80810547 -7.80468750 +168.50830078 +48.29589844 -152.92968750 +1554150042.02329993 +664
+14.39208984 +2.79492188 -7.80908203 +168.42041016 +48.25195313 -153.06152344 +1554150042.02749991 +664
+14.39648438 +2.79052734 -7.80908203 +168.35449219 +48.18603516 -153.21533203 +1554150042.03160000 +660
+14.40087891 +2.77294922 -7.81787109 +168.17871094 +48.05419922 -153.43505859 +1554150042.03999996 +660
+14.40527344 +2.77294922 -7.81787109 +168.13476563 +48.01025391 -153.52294922 +1554150042.04410005 +660
+14.40966797 +2.75976563 -7.82666016 +168.02490234 +47.90039063 -153.63281250 +1554150042.05250001 +660
+14.40966797 +2.76416016 -7.83105469 +168.00292969 +47.85644531 -153.65478516 +1554150042.05660009 +656
+14.41406250 +2.76416016 -7.83544922 +167.98095703 +47.79052734 -153.69873047 +1554150042.06080008 +656
+14.41406250 +2.75976563 -7.83984375 +167.95898438 +47.74658203 -153.65478516 +1554150042.06489992 +656
+14.41406250 +2.75976563 -7.84423828 +167.98095703 +47.68066406 -153.63281250 +1554150042.06909990 +656
+14.41406250 +2.75976563 -7.84863281 +167.98095703 +47.63671875 -153.61083984 +1554150042.07329988 +656
+14.41406250 +2.75976563 -7.85742188 +168.00292969 +47.57080078 -153.56689453 +1554150042.07739997 +656
+14.41406250 +2.75976563 -7.86181641 +168.00292969 +47.52685547 -153.50097656 +1554150042.08159995 +656
+14.41406250 +2.75976563 -7.86621094 +168.04687500 +47.50488281 -153.45703125 +1554150042.08579993 +652
+14.41406250 +2.76416016 -7.86621094 +168.06884766 +47.46093750 -153.43505859 +1554150042.08990002 +652
+14.41845703 +2.76416016 -7.86621094 +168.09082031 +47.43896484 -153.39111328 +1554150042.09410000 +648
+14.41845703 +2.76416016 -7.87060547 +168.11279297 +47.39501953 -153.34716797 +1554150042.09829998 +648
+14.41845703 +2.76416016 -7.87500000 +168.13476563 +47.37304688 -153.32519531 +1554150042.10240006 +644
+14.41845703 +2.76416016 -7.87500000 +168.15673828 +47.35107422 -153.30322266 +1554150042.10660005 +640
+14.41845703 +2.75976563 -7.87939453 +168.17871094 +47.32910156 -153.28125000 +1554150042.11080003 +640
+14.42285156 +2.76416016 -7.87939453 +168.17871094 +47.32910156 -153.28125000 +1554150042.11490011 +636
+14.42285156 +2.75976563 -7.87939453 +168.20068359 +47.32910156 -153.28125000 +1554150042.11910009 +632
+14.42724609 +2.75976563 -7.87939453 +168.20068359 +47.30712891 -153.28125000 +1554150042.12330008 +628
+14.42724609 +2.75976563 -7.87939453 +168.22265625 +47.30712891 -153.28125000 +1554150042.12739992 +624
+14.43164063 +2.75976563 -7.87939453 +168.22265625 +47.28515625 -153.30322266 +1554150042.13159990 +620
+14.43164063 +2.75976563 -7.87939453 +168.24462891 +47.26318359 -153.32519531 +1554150042.13569999 +616
+14.43603516 +2.75537109 -7.87939453 +168.24462891 +47.26318359 -153.34716797 +1554150042.13989997 +612
+14.44042969 +2.75537109 -7.87939453 +168.26660156 +47.24121094 -153.36914063 +1554150042.14409995 +608
+14.44042969 +2.75537109 -7.87939453 +168.26660156 +47.24121094 -153.41308594 +1554150042.14820004 +604
+14.44482422 +2.75097656 -7.87939453 +168.28857422 +47.21923828 -153.45703125 +1554150042.15240002 +600
+14.44921875 +2.75097656 -7.87939453 +168.28857422 +47.19726563 -153.50097656 +1554150042.15660000 +596
+14.44921875 +2.75097656 -7.87939453 +168.31054688 +47.17529297 -153.54492188 +1554150042.16070008 +592
+14.45361328 +2.74658203 -7.87939453 +168.31054688 +47.15332031 -153.58886719 +1554150042.16490006 +588
+14.45800781 +2.74218750 -7.87939453 +168.35449219 +47.10937500 -153.63281250 +1554150042.17319989 +580
+14.45800781 +2.73779297 -7.87939453 +168.37646484 +47.06542969 -153.65478516 +1554150042.17740011 +576
+14.45800781 +2.73779297 -7.87939453 +168.39843750 +47.04345703 -153.65478516 +1554150042.18160009 +572
+14.46240234 +2.73779297 -7.87939453 +168.42041016 +46.99951172 -153.65478516 +1554150042.18569994 +572
+14.46240234 +2.73339844 -7.87939453 +168.46435547 +46.93359375 -153.61083984 +1554150042.19409990 +564
+14.46240234 +2.73339844 -7.87939453 +168.48632813 +46.88964844 -153.58886719 +1554150042.19819999 +564
+14.46240234 +2.72900391 -7.87939453 +168.53027344 +46.86767578 -153.52294922 +1554150042.20239997 +560
+14.46240234 +2.72900391 -7.88378906 +168.59619141 +46.75781250 -153.39111328 +1554150042.21070004 +556
+14.46679688 +2.72900391 -7.88378906 +168.64013672 +46.73583984 -153.32519531 +1554150042.21490002 +556
+14.46679688 +2.72460938 -7.88378906 +168.66210938 +46.69189453 -153.25927734 +1554150042.21900010 +552
+14.46679688 +2.72900391 -7.88818359 +168.70605469 +46.64794922 -153.17138672 +1554150042.22320008 +552
+14.47119141 +2.72900391 -7.89257813 +168.83789063 +46.53808594 -152.95166016 +1554150042.23149991 +552
+14.47119141 +2.72900391 -7.89257813 +168.90380859 +46.47216797 -152.81982422 +1554150042.23569989 +552
+14.47558594 +2.72900391 -7.90136719 +169.01367188 +46.36230469 -152.57812500 +1554150042.23990011 +552
+14.47998047 +2.73779297 -7.91015625 +169.25537109 +46.16455078 -152.16064453 +1554150042.24819994 +556
+14.48437500 +2.74658203 -7.91455078 +169.45312500 +46.03271484 -151.74316406 +1554150042.25239992 +556
+14.49316406 +2.75976563 -7.91894531 +169.60693359 +45.94482422 -151.45751953 +1554150042.25650001 +560
+14.49755859 +2.76855469 -7.91894531 +169.73876953 +45.87890625 -151.21582031 +1554150042.26069999 +564
+14.50634766 +2.78613281 -7.93652344 +170.09033203 +45.68115234 -150.51269531 +1554150042.26900005 +572
+14.51074219 +2.79931641 -7.93652344 +170.22216797 +45.61523438 -150.24902344 +1554150042.27320004 +576
+14.52392578 +2.82128906 -7.93652344 +170.55175781 +45.48339844 -149.58984375 +1554150042.28150010 +584
+14.52832031 +2.83886719 -7.93212891 +170.70556641 +45.43945313 -149.28222656 +1554150042.28570008 +588
+14.53271484 +2.85205078 -7.93652344 +170.90332031 +45.35156250 -148.90869141 +1554150042.28979993 +592
+14.53710938 +2.86083984 -7.94091797 +171.07910156 +45.24169922 -148.53515625 +1554150042.29399991 +592
+14.54589844 +2.87402344 -7.94091797 +171.25488281 +45.17578125 -148.16162109 +1554150042.29819989 +596
+14.55468750 +2.90039063 -7.95410156 +171.67236328 +44.91210938 -147.30468750 +1554150042.30649996 +600
+14.56347656 +2.91796875 -7.95849609 +171.91406250 +44.82421875 -146.90917969 +1554150042.31069994 +600
+14.56347656 +2.92675781 -7.96289063 +172.06787109 +44.73632813 -146.60156250 +1554150042.31480002 +604
+14.56787109 +2.93994141 -7.96289063 +172.26562500 +44.62646484 -146.22802734 +1554150042.31900001 +604
+14.57226563 +2.95312500 -7.96728516 +172.48535156 +44.51660156 -145.78857422 +1554150042.32319999 +604
+14.57666016 +2.97070313 -7.97607422 +172.81494141 +44.34082031 -145.19531250 +1554150042.32730007 +608
+14.58105469 +2.98388672 -7.98046875 +173.07861328 +44.18701172 -144.68994141 +1554150042.33150005 +612
+14.58544922 +2.99707031 -7.98925781 +173.34228516 +44.03320313 -144.20654297 +1554150042.33570004 +612
+14.59863281 +3.03222656 -8.00244141 +173.89160156 +43.74755859 -143.26171875 +1554150042.34400010 +620
+14.59863281 +3.04541016 -8.00683594 +174.17724609 +43.61572266 -142.80029297 +1554150042.34820008 +620
+14.60302734 +3.06738281 -8.00244141 +174.41894531 +43.52783203 -142.49267578 +1554150042.35229993 +628
+14.60742188 +3.07177734 -7.99804688 +174.61669922 +43.43994141 -142.14111328 +1554150042.35649991 +628
+14.61181641 +3.08056641 -8.00244141 +174.85839844 +43.33007813 -141.74560547 +1554150042.36069989 +628
+14.61621094 +3.09814453 -7.99804688 +175.05615234 +43.26416016 -141.54785156 +1554150042.36479998 +632
+14.62060547 +3.10253906 -7.99365234 +175.23193359 +43.19824219 -141.32812500 +1554150042.36899996 +636
