Sensor 2 position, angle , timestamp, and quality in inches, degrees and seconds, respectively

 x            y            z            a            e            r            timestamp          quality
+14.92822266 +1.31835938 -7.18945313 +161.69677734 +45.13183594 +160.11474609 +1554150182.74099994 +616
+14.89306641 +1.29199219 -7.19384766 +161.25732422 +45.19775391 +159.89501953 +1554150182.74519992 +612
+14.85791016 +1.27441406 -7.20263672 +160.83984375 +45.21972656 +159.65332031 +1554150182.74930000 +612
+14.82275391 +1.24804688 -7.21142578 +160.42236328 +45.21972656 +159.45556641 +1554150182.75349998 +608
+14.79199219 +1.22607422 -7.22021484 +160.00488281 +45.26367188 +159.21386719 +1554150182.75769997 +604
+14.76123047 +1.20849609 -7.22900391 +159.63134766 +45.24169922 +159.01611328 +1554150182.76180005 +600
+14.72607422 +1.18212891 -7.24658203 +159.23583984 +45.21972656 +158.84033203 +1554150182.76600003 +596
+14.70410156 +1.16015625 -7.24658203 +158.86230469 +45.26367188 +158.62060547 +1554150182.77020001 +592
+14.67333984 +1.14257813 -7.26416016 +158.55468750 +45.21972656 +158.44482422 +1554150182.77430010 +584
+14.64697266 +1.12500000 -7.28173828 +158.26904297 +45.15380859 +158.29101563 +1554150182.77850008 +580
+14.62500000 +1.11181641 -7.28613281 +157.93945313 +45.17578125 +158.09326172 +1554150182.78270006 +572
+14.59863281 +1.09423828 -7.30371094 +157.67578125 +45.10986328 +157.96142578 +1554150182.78679991 +568
+14.57666016 +1.08105469 -7.32568359 +157.43408203 +45.02197266 +157.85156250 +1554150182.79099989 +564
+14.56787109 +1.06787109 -7.32568359 +157.19238281 +45.04394531 +157.69775391 +1554150182.79520011 +556
+14.55029297 +1.05468750 -7.34326172 +157.03857422 +44.93408203 +157.63183594 +1554150182.79929996 +552
+14.53271484 +1.05029297 -7.36523438 +156.90673828 +44.84619141 +157.58789063 +1554150182.80349994 +548
+14.53271484 +1.04150391 -7.36523438 +156.75292969 +44.84619141 +157.45605469 +1554150182.80760002 +536
+14.51953125 +1.04150391 -7.38281250 +156.70898438 +44.71435547 +157.43408203 +1554150182.81180000 +532
+14.51513672 +1.03710938 -7.40917969 +156.66503906 +44.58251953 +157.41210938 +1554150182.81599998 +528
+14.51953125 +1.03710938 -7.41796875 +156.62109375 +44.53857422 +157.36816406 +1554150182.82010007 +520
+14.51953125 +1.04150391 -7.43115234 +156.64306641 +44.45068359 +157.36816406 +1554150182.82430005 +516
+14.52392578 +1.04150391 -7.45312500 +156.70898438 +44.31884766 +157.39013672 +1554150182.82850003 +512
+14.53271484 +1.05029297 -7.46191406 +156.77490234 +44.23095703 +157.39013672 +1554150182.83260012 +508
+14.53710938 +1.05468750 -7.47070313 +156.81884766 +44.18701172 +157.39013672 +1554150182.83680010 +504
+14.54150391 +1.05908203 -7.48388672 +156.90673828 +44.09912109 +157.41210938 +1554150182.84100008 +500
+14.55029297 +1.06787109 -7.49267578 +156.99462891 +44.01123047 +157.43408203 +1554150182.84509993 +500
+14.55468750 +1.07226563 -7.50146484 +157.06054688 +43.96728516 +157.45605469 +1554150182.84929991 +496
+14.56347656 +1.07666016 -7.51025391 +157.12646484 +43.90136719 +157.45605469 +1554150182.85349989 +492
+14.56787109 +1.08544922 -7.51904297 +157.21435547 +43.85742188 +157.47802734 +1554150182.85759997 +492
+14.62500000 +1.13818359 -7.57617188 +157.87353516 +43.41796875 +157.67578125 +1554150182.86179996 +500
+14.66455078 +1.18212891 -7.62890625 +158.42285156 +43.04443359 +157.85156250 +1554150182.86599994 +512
+14.69970703 +1.22607422 -7.66845703 +158.90625000 +42.73681641 +158.02734375 +1554150182.87010002 +516
+14.77001953 +1.29638672 -7.74316406 +159.76318359 +42.23144531 +158.48876953 +1554150182.87430000 +532
+14.79638672 +1.33593750 -7.76953125 +160.15869141 +42.01171875 +158.73046875 +1554150182.87840009 +536
+14.80957031 +1.36230469 -7.80908203 +160.44433594 +41.72607422 +158.97216797 +1554150182.88260007 +544
+14.83154297 +1.36230469 -7.83105469 +160.62011719 +41.61621094 +159.41162109 +1554150182.88680005 +544
+14.84912109 +1.38867188 -7.84863281 +160.83984375 +41.50634766 +159.74121094 +1554150182.89089990 +544
+14.85351563 +1.40625000 -7.87500000 +160.88378906 +41.24267578 +160.07080078 +1554150182.89510012 +548
+14.86230469 +1.39746094 -7.89257813 +160.81787109 +41.13281250 +160.53222656 +1554150182.89930010 +552
+14.87109375 +1.37988281 -7.91015625 +160.68603516 +40.97900391 +160.97167969 +1554150182.90339994 +552
+14.86669922 +1.35791016 -7.93652344 +160.46630859 +40.75927734 +161.41113281 +1554150182.90759993 +560
+14.87109375 +1.32275391 -7.95849609 +160.15869141 +40.58349609 +161.93847656 +1554150182.91179991 +568
+14.87109375 +1.27880859 -7.97607422 +159.78515625 +40.40771484 +162.44384766 +1554150182.91589999 +576
+14.85791016 +1.22607422 -8.00683594 +159.25781250 +40.12207031 +162.92724609 +1554150182.92009997 +588
+14.85351563 +1.16894531 -8.03759766 +158.70849609 +39.88037109 +163.38867188 +1554150182.92429996 +600
+14.84472656 +1.09863281 -8.06396484 +158.02734375 +39.59472656 +163.87207031 +1554150182.92840004 +616
+14.84033203 +1.02392578 -8.09033203 +157.28027344 +39.33105469 +164.31152344 +1554150182.93260002 +632
+14.82714844 +0.94042969 -8.12988281 +156.57714844 +38.97949219 +164.88281250 +1554150182.93680000 +648
+14.80957031 +0.84814453 -8.16943359 +155.83007813 +38.60595703 +165.49804688 +1554150182.94090009 +668
+14.79638672 +0.75146484 -8.20898438 +155.03906250 +38.25439453 +166.09130859 +1554150182.94510007 +684
+14.78320313 +0.67236328 -8.24414063 +154.24804688 +37.90283203 +166.55273438 +1554150182.94930005 +696
+14.77001953 +0.58007813 -8.27929688 +153.45703125 +37.55126953 +167.03613281 +1554150182.95339990 +712
+14.75683594 +0.49658203 -8.31445313 +152.75390625 +37.22167969 +167.54150391 +1554150182.95760012 +720
+14.74365234 +0.41748047 -8.34521484 +152.05078125 +36.91406250 +167.98095703 +1554150182.96169996 +728
+14.72607422 +0.33398438 -8.37597656 +151.36962891 +36.62841797 +168.44238281 +1554150182.96589994 +740
+14.71289063 +0.26367188 -8.40234375 +150.82031250 +36.38671875 +168.92578125 +1554150182.97009993 +744
+14.70410156 +0.19775391 -8.41992188 +150.27099609 +36.18896484 +169.29931641 +1554150182.97420001 +744
+14.69091797 +0.13183594 -8.43750000 +149.76562500 +36.01318359 +169.71679688 +1554150182.97839999 +744
+14.67773438 +0.07031250 -8.45947266 +149.37011719 +35.85937500 +170.17822266 +1554150182.98259997 +744
+14.66894531 +0.03515625 -8.46386719 +148.99658203 +35.77148438 +170.33203125 +1554150182.98670006 +736
+14.66455078 -0.00439453 -8.46386719 +148.64501953 +35.70556641 +170.50781250 +1554150182.99090004 +728
+14.65576172 -0.03955078 -8.46826172 +148.40332031 +35.68359375 +170.70556641 +1554150182.99510002 +724
+14.65136719 -0.07470703 -8.46826172 +148.18359375 +35.68359375 +170.92529297 +1554150182.99920011 +716
+14.64697266 -0.10107422 -8.46826172 +148.00781250 +35.68359375 +171.12304688 +1554150183.00340009 +708
+14.63818359 -0.12744141 -8.47265625 +147.85400391 +35.66162109 +171.34277344 +1554150183.00760007 +700
+14.63378906 -0.14501953 -8.46826172 +147.70019531 +35.68359375 +171.47460938 +1554150183.01169991 +692
+14.62939453 -0.16699219 -8.46386719 +147.54638672 +35.72753906 +171.60644531 +1554150183.01589990 +688
+14.62500000 -0.18457031 -8.45507813 +147.41455078 +35.77148438 +171.73828125 +1554150183.02010012 +680
+14.62060547 -0.20214844 -8.45507813 +147.28271484 +35.79345703 +171.93603516 +1554150183.02419996 +676
+14.61621094 -0.21533203 -8.45068359 +147.19482422 +35.81542969 +172.08984375 +1554150183.02839994 +672
+14.61181641 -0.22851563 -8.44628906 +147.08496094 +35.83740234 +172.26562500 +1554150183.03250003 +664
+14.60742188 -0.24169922 -8.44628906 +146.97509766 +35.85937500 +172.44140625 +1554150183.03670001 +660
+14.59863281 -0.25488281 -8.44189453 +146.84326172 +35.88134766 +172.61718750 +1554150183.04089999 +656
+14.59423828 -0.27246094 -8.43750000 +146.68945313 +35.90332031 +172.81494141 +1554150183.04500008 +656
+14.58544922 -0.29003906 -8.43310547 +146.53564453 +35.94726563 +173.01269531 +1554150183.04920006 +652
