Sensor position, angle , timestamp, and quality in inches, degrees and seconds, respectively

 x            y            z            a            e            r            timestamp          quality
+16.85302734 -4.33300781 -8.11230469 +139.72412109 +25.51025391 -142.38281250 +1554322436.16910005 +1548
+14.65576172 +3.77490234 -4.02099609 -132.49511719 +64.70947266 -122.01416016 +1554322436.17319989 +768
+16.84863281 -4.34179688 -8.12548828 +139.70214844 +25.46630859 -141.35009766 +1554322436.17319989 +1556
+14.65136719 +3.78369141 -4.01660156 -132.38525391 +64.68750000 -122.03613281 +1554322436.17740011 +768
+16.88378906 -4.31982422 -8.02001953 +139.74609375 +26.23535156 -138.82324219 +1554322436.17740011 +1592
+14.64697266 +3.79248047 -4.01220703 -132.27539063 +64.66552734 -122.08007813 +1554322436.18160009 +764
+16.95849609 -4.33300781 -7.87939453 +139.54833984 +27.20214844 -138.07617188 +1554322436.18160009 +1620
+14.63818359 +3.80126953 -4.00781250 -132.16552734 +64.66552734 -122.14599609 +1554322436.18569994 +764
+17.02880859 -4.35058594 -7.80908203 +139.32861328 +27.88330078 -137.43896484 +1554322436.18569994 +1632
+14.63378906 +3.81005859 -4.00341797 -132.03369141 +64.64355469 -122.21191406 +1554322436.18989992 +760
+17.04638672 -4.34619141 -7.83105469 +139.26269531 +27.92724609 -136.64794922 +1554322436.18989992 +1628
+14.62939453 +3.81884766 -3.99902344 -131.94580078 +64.62158203 -122.29980469 +1554322436.19409990 +760
+17.03759766 -4.35498047 -7.85742188 +139.19677734 +27.92724609 -135.79101563 +1554322436.19409990 +1632
+14.62500000 +3.82763672 -3.99023438 -131.83593750 +64.59960938 -122.40966797 +1554322436.19819999 +756
+17.03320313 -4.35498047 -7.83544922 +139.19677734 +28.10302734 -134.95605469 +1554322436.19819999 +1632
+14.61621094 +3.84521484 -3.98144531 -131.66015625 +64.55566406 -122.58544922 +1554322436.20239997 +760
+17.03759766 -4.31542969 -7.76074219 +139.37255859 +28.52050781 -134.49462891 +1554322436.20239997 +1648
+14.61181641 +3.85400391 -3.97265625 -131.57226563 +64.51171875 -122.78320313 +1554322436.20650005 +760
+17.05957031 -4.32861328 -7.68164063 +139.24072266 +29.02587891 -134.18701172 +1554322436.20650005 +1664
+14.60742188 +3.86279297 -3.96386719 -131.50634766 +64.48974609 -123.00292969 +1554322436.21070004 +756
+17.09472656 -4.34179688 -7.61572266 +139.21875000 +29.53125000 -133.81347656 +1554322436.21070004 +1672
+14.60742188 +3.88037109 -3.95068359 -131.46240234 +64.42382813 -123.39843750 +1554322436.21490002 +760
+17.11230469 -4.30664063 -7.55419922 +139.46044922 +29.90478516 -133.68164063 +1554322436.21490002 +1684
+14.60742188 +3.88476563 -3.95068359 -131.57226563 +64.33593750 -123.83789063 +1554322436.21900010 +756
+17.12109375 -4.28466797 -7.49267578 +139.61425781 +30.27832031 -133.57177734 +1554322436.21900010 +1688
+14.61621094 +3.88476563 -3.94189453 -131.70410156 +64.29199219 -124.21142578 +1554322436.22320008 +756
+17.12548828 -4.26708984 -7.44433594 +139.70214844 +30.58593750 -133.48388672 +1554322436.22320008 +1692
+14.62060547 +3.88916016 -3.93310547 -131.92382813 +64.20410156 -124.78271484 +1554322436.22740006 +752
+17.12109375 -4.26269531 -7.41796875 +139.76806641 +30.73974609 -133.28613281 +1554322436.22740006 +1688
+14.63378906 +3.88037109 -3.92871094 -132.23144531 +64.11621094 -125.33203125 +1554322436.23149991 +752
+17.11230469 -4.28027344 -7.39160156 +139.70214844 +30.91552734 -133.08837891 +1554322436.23149991 +1688
+14.64697266 +3.87158203 -3.91992188 -132.53906250 +64.07226563 -125.83740234 +1554322436.23569989 +756
+17.10791016 -4.29345703 -7.32128906 +139.81201172 +31.28906250 -132.89062500 +1554322436.23569989 +1684
+14.66455078 +3.86718750 -3.91113281 -132.95654297 +64.00634766 -126.58447266 +1554322436.23990011 +756
+17.12988281 -4.26269531 -7.18505859 +140.03173828 +32.03613281 -133.08837891 +1554322436.23990011 +1696
+14.68212891 +3.85400391 -3.90673828 -133.37402344 +63.91845703 -127.26562500 +1554322436.24399996 +760
+17.16064453 -4.22753906 -7.04443359 +140.25146484 +32.80517578 -133.35205078 +1554322436.24399996 +1704
+14.69970703 +3.84082031 -3.90234375 -133.81347656 +63.85253906 -127.92480469 +1554322436.24819994 +764
+17.17822266 -4.20117188 -6.96093750 +140.33935547 +33.33251953 -133.57177734 +1554322436.24819994 +1704
+14.71728516 +3.83203125 -3.89794922 -134.20898438 +63.80859375 -128.60595703 +1554322436.25239992 +764
+17.17822266 -4.20556641 -6.93017578 +140.33935547 +33.55224609 -133.50585938 +1554322436.25239992 +1688
+14.73486328 +3.81445313 -3.89355469 -134.64843750 +63.76464844 -129.28710938 +1554322436.25650001 +768
+17.17382813 -4.19677734 -6.90820313 +140.38330078 +33.72802734 -133.39599609 +1554322436.25650001 +1672
+14.75244141 +3.79687500 -3.88476563 -135.13183594 +63.72070313 -129.99023438 +1554322436.26069999 +772
+17.16943359 -4.18359375 -6.85986328 +140.51513672 +33.99169922 -133.30810547 +1554322436.26069999 +1656
+14.77001953 +3.77929688 -3.87597656 -135.59326172 +63.72070313 -130.67138672 +1554322436.26489997 +776
+17.17382813 -4.15722656 -6.78515625 +140.64697266 +34.43115234 -133.35205078 +1554322436.26489997 +1648
+14.78759766 +3.76611328 -3.86279297 -135.98876953 +63.72070313 -131.33056641 +1554322436.26900005 +780
+17.18261719 -4.13525391 -6.70605469 +140.75683594 +34.89257813 -133.43994141 +1554322436.26900005 +1644
+14.80078125 +3.75292969 -3.86279297 -136.40625000 +63.67675781 -132.03369141 +1554322436.27320004 +784
+17.18701172 -4.11328125 -6.66210938 +140.84472656 +35.22216797 -133.50585938 +1554322436.27320004 +1632
+14.81835938 +3.73535156 -3.85400391 -136.80175781 +63.69873047 -132.62695313 +1554322436.27729988 +788
+17.18701172 -4.10449219 -6.63574219 +140.88867188 +35.41992188 -133.43994141 +1554322436.27729988 +1612
+14.83154297 +3.72216797 -3.84082031 -137.13134766 +63.72070313 -133.17626953 +1554322436.28150010 +792
+17.17822266 -4.07812500 -6.61376953 +141.04248047 +35.57373047 -133.33007813 +1554322436.28150010 +1592
+14.84033203 +3.71337891 -3.84082031 -137.52685547 +63.67675781 -133.81347656 +1554322436.28570008 +792
+17.16943359 -4.05175781 -6.59619141 +141.15234375 +35.72753906 -133.24218750 +1554322436.28570008 +1576
+14.84912109 +3.69580078 -3.83203125 -137.90039063 +63.69873047 -134.29687500 +1554322436.28979993 +796
+17.14746094 -4.02539063 -6.59179688 +141.30615234 +35.72753906 -133.08837891 +1554322436.28979993 +1564
+14.85791016 +3.68701172 -3.82324219 -138.12011719 +63.74267578 -134.73632813 +1554322436.29399991 +796
+17.12988281 -4.00781250 -6.59619141 +141.39404297 +35.72753906 -132.93457031 +1554322436.29399991 +1548
+14.86669922 +3.68701172 -3.81884766 -138.36181641 +63.74267578 -135.19775391 +1554322436.29819989 +796
+17.11669922 -3.99023438 -6.59619141 +141.54785156 +35.74951172 -132.78076172 +1554322436.29819989 +1532
+14.87109375 +3.66943359 -3.81005859 -138.62548828 +63.76464844 -135.52734375 +1554322436.30229998 +796
+17.11230469 -3.96386719 -6.56982422 +141.70166016 +35.94726563 -132.73681641 +1554322436.30229998 +1524
+14.87548828 +3.67382813 -3.80126953 -138.73535156 +63.80859375 -135.81298828 +1554322436.30649996 +796
+17.10791016 -3.93310547 -6.53906250 +141.87744141 +36.16699219 -132.69287109 +1554322436.30649996 +1516
+14.87548828 +3.67382813 -3.80126953 -138.88916016 +63.80859375 -136.16455078 +1554322436.31069994 +792
+17.09912109 -3.90234375 -6.52148438 +142.00927734 +36.34277344 -132.62695313 +1554322436.31069994 +1504
+14.87548828 +3.66503906 -3.80126953 -139.04296875 +63.78662109 -136.38427734 +1554322436.31480002 +792
+17.08154297 -3.87597656 -6.51708984 +142.16308594 +36.40869141 -132.49511719 +1554322436.31480002 +1492
+14.87548828 +3.66943359 -3.79687500 -139.08691406 +63.80859375 -136.58203125 +1554322436.31900001 +788
+17.06835938 -3.84960938 -6.51708984 +142.33886719 +36.45263672 -132.36328125 +1554322436.31900001 +1484
+14.87548828 +3.67382813 -3.79687500 -139.15283203 +63.78662109 -136.75781250 +1554322436.32319999 +784
+17.05957031 -3.81884766 -6.50390625 +142.58056641 +36.56250000 -132.23144531 +1554322436.32319999 +1476
+14.87548828 +3.66943359 -3.79687500 -139.21875000 +63.78662109 -136.88964844 +1554322436.32730007 +784
+17.05957031 -3.77490234 -6.46435547 +142.84423828 +36.82617188 -132.20947266 +1554322436.32730007 +1476
+14.87109375 +3.67822266 -3.79248047 -139.19677734 +63.78662109 -136.99951172 +1554322436.33150005 +780
+17.06396484 -3.72656250 -6.42480469 +143.12988281 +37.13378906 -132.18750000 +1554322436.33150005 +1476
+14.87109375 +3.68701172 -3.79248047 -139.17480469 +63.78662109 -137.10937500 +1554322436.33570004 +780
+17.06396484 -3.67822266 -6.38964844 +143.45947266 +37.39746094 -132.12158203 +1554322436.33570004 +1476
+14.86669922 +3.69140625 -3.79248047 -139.15283203 +63.74267578 -137.15332031 +1554322436.33979988 +776
+17.06835938 -3.63427734 -6.35449219 +143.76708984 +37.68310547 -132.07763672 +1554322436.33979988 +1476
+14.86669922 +3.69580078 -3.79248047 -139.13085938 +63.72070313 -137.21923828 +1554322436.34400010 +776
+17.06835938 -3.58154297 -6.31933594 +144.11865234 +37.96875000 -131.96777344 +1554322436.34400010 +1476
+14.86669922 +3.70458984 -3.79248047 -139.10888672 +63.69873047 -137.26318359 +1554322436.34820008 +772
+17.06835938 -3.52880859 -6.27539063 +144.53613281 +38.27636719 -131.85791016 +1554322436.34820008 +1476
+14.86230469 +3.70898438 -3.79248047 -139.08691406 +63.65478516 -137.30712891 +1554322436.35229993 +768
+17.07275391 -3.46728516 -6.22705078 +144.95361328 +38.62792969 -131.77001953 +1554322436.35229993 +1480
+14.86230469 +3.71337891 -3.79248047 -139.06494141 +63.63281250 -137.35107422 +1554322436.35649991 +768
+17.08154297 -3.40136719 -6.17871094 +145.41503906 +39.00146484 -131.70410156 +1554322436.35649991 +1484
+14.85791016 +3.72656250 -3.78808594 -138.99902344 +63.61083984 -137.39501953 +1554322436.36059999 +768
+17.08593750 -3.33544922 -6.13037109 +145.92041016 +39.37500000 -131.59423828 +1554322436.36059999 +1488
+14.85791016 +3.73095703 -3.78808594 -138.97705078 +63.58886719 -137.39501953 +1554322436.36479998 +764
+17.09472656 -3.26953125 -6.07324219 +146.40380859 +39.79248047 -131.48437500 +1554322436.36479998 +1492
+14.85791016 +3.73535156 -3.78808594 -138.93310547 +63.54492188 -137.41699219 +1554322436.36899996 +764
+17.09912109 -3.19482422 -6.02050781 +146.95312500 +40.18798828 -131.33056641 +1554322436.36899996 +1496
+14.85791016 +3.74414063 -3.78369141 -138.91113281 +63.52294922 -137.41699219 +1554322436.37310004 +764
+17.09912109 -3.12451172 -5.96777344 +147.50244141 +40.58349609 -131.17675781 +1554322436.37310004 +1500
+14.85351563 +3.74853516 -3.78369141 -138.88916016 +63.50097656 -137.41699219 +1554322436.37730002 +760
+17.10351563 -3.05419922 -5.91503906 +148.00781250 +41.02294922 -131.02294922 +1554322436.37730002 +1500
+14.85351563 +3.75292969 -3.78369141 -138.84521484 +63.45703125 -137.41699219 +1554322436.38150001 +760
+17.10351563 -2.98388672 -5.85791016 +148.53515625 +41.46240234 -130.82519531 +1554322436.38150001 +1504
+14.85351563 +3.75732422 -3.77929688 -138.82324219 +63.41308594 -137.41699219 +1554322436.38560009 +760
+17.10351563 -2.91357422 -5.80517578 +149.08447266 +41.85791016 -130.62744141 +1554322436.38560009 +1508
+14.85351563 +3.76171875 -3.77929688 -138.80126953 +63.39111328 -137.39501953 +1554322436.38980007 +760
+17.10351563 -2.84326172 -5.75244141 +149.61181641 +42.27539063 -130.40771484 +1554322436.38980007 +1508
+14.84912109 +3.77050781 -3.77929688 -138.77929688 +63.36914063 -137.37304688 +1554322436.39400005 +756
+17.09912109 -2.77294922 -5.69970703 +150.16113281 +42.69287109 -130.20996094 +1554322436.39400005 +1508
+14.84912109 +3.77490234 -3.77490234 -138.73535156 +63.34716797 -137.32910156 +1554322436.39809990 +756
+17.09472656 -2.69824219 -5.64697266 +150.66650391 +43.08837891 -130.01220703 +1554322436.39809990 +1508
+14.84912109 +3.77929688 -3.77490234 -138.73535156 +63.32519531 -137.30712891 +1554322436.40229988 +756
+17.08593750 -2.63232422 -5.59863281 +151.14990234 +43.48388672 -129.77050781 +1554322436.40229988 +1508
+14.84912109 +3.78369141 -3.77490234 -138.71337891 +63.30322266 -137.28515625 +1554322436.40650010 +756
+17.08154297 -2.57080078 -5.54589844 +151.56738281 +43.85742188 -129.55078125 +1554322436.40650010 +1504
+14.84472656 +3.78808594 -3.77050781 -138.66943359 +63.25927734 -137.24121094 +1554322436.41059995 +756
+17.06835938 -2.51367188 -5.50195313 +151.96289063 +44.23095703 -129.33105469 +1554322436.41059995 +1500
+14.84472656 +3.79248047 -3.77050781 -138.64746094 +63.23730469 -137.17529297 +1554322436.41479993 +756
+17.05957031 -2.46093750 -5.46240234 +152.35839844 +44.51660156 -129.08935547 +1554322436.41479993 +1496
+14.84472656 +3.80126953 -3.77050781 -138.62548828 +63.21533203 -137.13134766 +1554322436.41899991 +756
+17.04638672 -2.40820313 -5.42285156 +152.70996094 +44.82421875 -128.89160156 +1554322436.41899991 +1488
+14.84033203 +3.80566406 -3.76611328 -138.58154297 +63.19335938 -137.06542969 +1554322436.42309999 +756
+17.03320313 -2.36425781 -5.38330078 +152.97363281 +45.10986328 -128.73779297 +1554322436.42309999 +1484
+14.83593750 +3.81884766 -3.76611328 -138.51562500 +63.12744141 -136.91162109 +1554322436.42729998 +756
+17.01562500 -2.32031250 -5.35253906 +153.23730469 +45.35156250 -128.56201172 +1554322436.42729998 +1476
+14.83154297 +3.83203125 -3.76171875 -138.44970703 +63.06152344 -136.77978516 +1554322436.43140006 +756
+17.00244141 -2.28955078 -5.32177734 +153.41308594 +45.54931641 -128.40820313 +1554322436.43140006 +1468
+14.82714844 +3.84521484 -3.76171875 -138.38378906 +63.01757813 -136.64794922 +1554322436.43560004 +760
+16.99365234 -2.25878906 -5.29101563 +153.54492188 +45.79101563 -128.29833984 +1554322436.43560004 +1456
+14.81396484 +3.87158203 -3.75292969 -138.22998047 +62.90771484 -136.31835938 +1554322436.43980002 +764
+16.97607422 -2.23242188 -5.26904297 +153.67675781 +45.90087891 -128.18847656 +1554322436.43980002 +1444
+14.80517578 +3.89355469 -3.74853516 -138.09814453 +62.84179688 -136.07666016 +1554322436.44390011 +768
+16.96289063 -2.21923828 -5.25146484 +153.74267578 +46.01074219 -128.07861328 +1554322436.44390011 +1432
+14.80078125 +3.91113281 -3.74414063 -138.01025391 +62.79785156 -135.87890625 +1554322436.44810009 +768
+16.95410156 -2.20605469 -5.22949219 +153.74267578 +46.16455078 -128.03466797 +1554322436.44810009 +1420
+14.79199219 +3.93310547 -3.73535156 -137.90039063 +62.73193359 -135.68115234 +1554322436.45230007 +772
+16.94091797 -2.19287109 -5.21630859 +153.76464844 +46.23046875 -127.99072266 +1554322436.45230007 +1404
+14.78759766 +3.95068359 -3.73535156 -137.85644531 +62.68798828 -135.57128906 +1554322436.45639992 +772
+16.93212891 -2.18847656 -5.20312500 +153.74267578 +46.27441406 -127.96875000 +1554322436.45639992 +1388
+14.78320313 +3.95947266 -3.72656250 -137.81250000 +62.66601563 -135.46142578 +1554322436.46059990 +772
+16.92333984 -2.18408203 -5.18554688 +153.67675781 +46.36230469 -127.96875000 +1554322436.46059990 +1372
+14.77880859 +3.97265625 -3.72216797 -137.79052734 +62.64404297 -135.39550781 +1554322436.46479988 +768
+16.91015625 -2.17529297 -5.17675781 +153.65478516 +46.36230469 -127.96875000 +1554322436.46479988 +1360
+14.77441406 +3.98144531 -3.71777344 -137.76855469 +62.62207031 -135.32958984 +1554322436.46889997 +768
+16.90136719 -2.17529297 -5.17236328 +153.58886719 +46.36230469 -127.96875000 +1554322436.46889997 +1344
+14.77441406 +3.99462891 -3.71337891 -137.74658203 +62.60009766 -135.28564453 +1554322436.47309995 +768
+16.89697266 -2.17968750 -5.15917969 +153.50097656 +46.38427734 -127.99072266 +1554322436.47309995 +1328
+14.77001953 +4.00781250 -3.70458984 -137.70263672 +62.57812500 -135.24169922 +1554322436.47729993 +768
+16.89257813 -2.18408203 -5.15478516 +153.45703125 +46.38427734 -127.99072266 +1554322436.47729993 +1316
+14.77001953 +4.01660156 -3.70019531 -137.70263672 +62.55615234 -135.21972656 +1554322436.48140001 +764
+16.88378906 -2.17968750 -5.14599609 +153.41308594 +46.38427734 -127.99072266 +1554322436.48140001 +1300
+14.76562500 +4.02539063 -3.69580078 -137.70263672 +62.53417969 -135.21972656 +1554322436.48559999 +764
+16.87500000 -2.17968750 -5.13720703 +153.36914063 +46.38427734 -127.99072266 +1554322436.48559999 +1288
+14.76562500 +4.03417969 -3.69140625 -137.70263672 +62.51220703 -135.19775391 +1554322436.48979998 +764
+16.87500000 -2.17968750 -5.13281250 +153.36914063 +46.40625000 -127.99072266 +1554322436.48979998 +1272
+14.76123047 +4.04296875 -3.68701172 -137.68066406 +62.49023438 -135.19775391 +1554322436.49390006 +760
+16.87060547 -2.17529297 -5.12402344 +153.34716797 +46.40625000 -128.01269531 +1554322436.49390006 +1260
+14.76123047 +4.05615234 -3.68261719 -137.68066406 +62.46826172 -135.15380859 +1554322436.49810004 +760
+16.86621094 -2.17529297 -5.11962891 +153.34716797 +46.40625000 -128.01269531 +1554322436.49810004 +1248
+14.75683594 +4.06054688 -3.67382813 -137.65869141 +62.44628906 -135.13183594 +1554322436.50230002 +760
+16.86181641 -2.17089844 -5.11523438 +153.32519531 +46.42822266 -127.99072266 +1554322436.50230002 +1240
+14.75683594 +4.07373047 -3.66943359 -137.61474609 +62.42431641 -135.06591797 +1554322436.50640011 +756
+16.85742188 -2.17089844 -5.10644531 +153.32519531 +46.45019531 -127.99072266 +1554322436.50640011 +1228
+14.75244141 +4.08251953 -3.66503906 -137.57080078 +62.40234375 -135.02197266 +1554322436.51060009 +756
+16.85302734 -2.16650391 -5.09765625 +153.32519531 +46.47216797 -127.96875000 +1554322436.51060009 +1220
+14.74804688 +4.09130859 -3.66064453 -137.52685547 +62.38037109 -134.93408203 +1554322436.51469994 +756
+16.84863281 -2.16210938 -5.08447266 +153.32519531 +46.49414063 -127.94677734 +1554322436.51469994 +1212
+14.74365234 +4.10449219 -3.65625000 -137.46093750 +62.35839844 -134.84619141 +1554322436.51889992 +756
+16.84423828 -2.15771484 -5.07128906 +153.34716797 +46.56005859 -127.90283203 +1554322436.51889992 +1204
+14.74365234 +4.11328125 -3.65185547 -137.39501953 +62.31445313 -134.75830078 +1554322436.52309990 +756
+16.83544922 -2.14892578 -5.05810547 +153.36914063 +46.60400391 -127.88085938 +1554322436.52309990 +1196
+14.73925781 +4.12207031 -3.64746094 -137.32910156 +62.27050781 -134.62646484 +1554322436.52719998 +756
+16.82666016 -2.14013672 -5.04492188 +153.39111328 +46.66992188 -127.83691406 +1554322436.52719998 +1188
+14.73486328 +4.13525391 -3.64306641 -137.24121094 +62.24853516 -134.47265625 +1554322436.53139997 +756
+16.81787109 -2.13134766 -5.02734375 +153.41308594 +46.75781250 -127.79296875 +1554322436.53139997 +1184
+14.73046875 +4.14404297 -3.63867188 -137.13134766 +62.22656250 -134.29687500 +1554322436.53559995 +760
+16.80908203 -2.12255859 -5.00976563 +153.43505859 +46.84570313 -127.72705078 +1554322436.53559995 +1180
+14.72607422 +4.15722656 -3.62988281 -136.99951172 +62.18261719 -134.09912109 +1554322436.53970003 +760
+16.80029297 -2.11376953 -4.98779297 +153.45703125 +46.95556641 -127.66113281 +1554322436.53970003 +1172
+14.72167969 +4.17041016 -3.62548828 -136.86767578 +62.16064453 -133.92333984 +1554322436.54390001 +764
+16.78710938 -2.10058594 -4.96582031 +153.47900391 +47.06542969 -127.59521484 +1554322436.54390001 +1168
+14.71728516 +4.18359375 -3.62109375 -136.73583984 +62.13867188 -133.72558594 +1554322436.54809999 +764
+16.77832031 -2.09179688 -4.94384766 +153.50097656 +47.17529297 -127.52929688 +1554322436.54809999 +1164
+14.71289063 +4.19677734 -3.61669922 -136.58203125 +62.09472656 -133.50585938 +1554322436.55220008 +768
+16.76953125 -2.08300781 -4.92187500 +153.52294922 +47.30712891 -127.44140625 +1554322436.55220008 +1164
+14.70849609 +4.20556641 -3.61230469 -136.45019531 +62.07275391 -133.30810547 +1554322436.55640006 +768
+16.75634766 -2.06982422 -4.90429688 +153.56689453 +47.41699219 -127.35351563 +1554322436.55640006 +1160
+14.70410156 +4.21875000 -3.60791016 -136.29638672 +62.05078125 -133.08837891 +1554322436.56060004 +772
+16.74755859 -2.06103516 -4.88232422 +153.58886719 +47.52685547 -127.28759766 +1554322436.56060004 +1156
+14.69970703 +4.23193359 -3.60351563 -136.14257813 +62.05078125 -132.86865234 +1554322436.56469989 +772
+16.73876953 -2.05224609 -4.86035156 +153.61083984 +47.63671875 -127.22167969 +1554322436.56469989 +1152
+14.69970703 +4.24072266 -3.59472656 -135.98876953 +62.02880859 -132.67089844 +1554322436.56890011 +776
+16.72998047 -2.04785156 -4.84277344 +153.61083984 +47.74658203 -127.15576172 +1554322436.56890011 +1148
+14.69531250 +4.24951172 -3.59033203 -135.85693359 +62.00683594 -132.49511719 +1554322436.57310009 +776
+16.72558594 -2.04345703 -4.82519531 +153.63281250 +47.85644531 -127.06787109 +1554322436.57310009 +1148
+14.69531250 +4.25830078 -3.58593750 -135.70312500 +62.00683594 -132.29736328 +1554322436.57719994 +776
+16.71679688 -2.03906250 -4.80761719 +153.63281250 +47.94433594 -127.02392578 +1554322436.57719994 +1144
+14.69091797 +4.26708984 -3.58154297 -135.57128906 +61.98486328 -132.12158203 +1554322436.58139992 +776
+16.71240234 -2.03027344 -4.79003906 +153.65478516 +48.03222656 -126.95800781 +1554322436.58139992 +1140
+14.69091797 +4.27587891 -3.57275391 -135.43945313 +61.98486328 -131.94580078 +1554322436.58550000 +776
+16.71240234 -2.02148438 -4.77246094 +153.69873047 +48.12011719 -126.91406250 +1554322436.58550000 +1140
+14.68652344 +4.28466797 -3.56835938 -135.30761719 +61.96289063 -131.79199219 +1554322436.58969998 +776
+16.70800781 -2.01269531 -4.75927734 +153.74267578 +48.20800781 -126.87011719 +1554322436.58969998 +1136
+14.68652344 +4.28906250 -3.56396484 -135.15380859 +61.96289063 -131.61621094 +1554322436.59389997 +776
+16.70361328 -2.00830078 -4.74169922 +153.76464844 +48.29589844 -126.82617188 +1554322436.59389997 +1136
+14.68212891 +4.29785156 -3.55957031 -135.00000000 +61.96289063 -131.44042969 +1554322436.59800005 +776
+16.69921875 -1.99951172 -4.72851563 +153.78662109 +48.36181641 -126.78222656 +1554322436.59800005 +1132
+14.68212891 +4.30224609 -3.55517578 -134.86816406 +61.94091797 -131.26464844 +1554322436.60220003 +772
+16.69921875 -1.99511719 -4.71533203 +153.80859375 +48.44970703 -126.73828125 +1554322436.60220003 +1132
+14.67773438 +4.30664063 -3.55078125 -134.71435547 +61.94091797 -131.08886719 +1554322436.60640001 +772
+16.69921875 -1.99072266 -4.69775391 +153.85253906 +48.53759766 -126.69433594 +1554322436.60640001 +1128
+14.67773438 +4.31542969 -3.54638672 -134.53857422 +61.91894531 -130.89111328 +1554322436.61050010 +772
+16.69482422 -1.98193359 -4.68017578 +153.87451172 +48.62548828 -126.65039063 +1554322436.61050010 +1128
+14.67333984 +4.31982422 -3.54199219 -134.38476563 +61.89697266 -130.69335938 +1554322436.61470008 +768
+16.69482422 -1.97314453 -4.66699219 +153.91845703 +48.71337891 -126.58447266 +1554322436.61470008 +1128
+14.66894531 +4.32861328 -3.54199219 -134.18701172 +61.87500000 -130.47363281 +1554322436.61890006 +768
+16.69042969 -1.96435547 -4.64941406 +153.98437500 +48.82324219 -126.54052734 +1554322436.61890006 +1124
+14.66455078 +4.33740234 -3.53759766 -133.96728516 +61.85302734 -130.23193359 +1554322436.62299991 +768
+16.69042969 -1.95117188 -4.63183594 +154.05029297 +48.93310547 -126.47460938 +1554322436.62299991 +1124
+14.66015625 +4.34619141 -3.53320313 -133.74755859 +61.83105469 -129.96826172 +1554322436.62719989 +764
+16.68603516 -1.94238281 -4.61425781 +154.11621094 +49.04296875 -126.38671875 +1554322436.62719989 +1124
+14.65576172 +4.35498047 -3.53320313 -133.48388672 +61.80908203 -129.68261719 +1554322436.63140011 +764
+16.68164063 -1.93359375 -4.59228516 +154.18212891 +49.17480469 -126.29882813 +1554322436.63140011 +1124
+14.65136719 +4.36816406 -3.52880859 -133.19824219 +61.76513672 -129.37500000 +1554322436.63549995 +764
+16.67724609 -1.92480469 -4.57470703 +154.24804688 +49.30664063 -126.21093750 +1554322436.63549995 +1120
+14.64697266 +4.38134766 -3.52880859 -132.86865234 +61.72119141 -129.00146484 +1554322436.63969994 +764
+16.67285156 -1.91601563 -4.55273438 +154.31396484 +49.46044922 -126.07910156 +1554322436.63969994 +1120
+14.63818359 +4.39453125 -3.52880859 -132.53906250 +61.65527344 -128.62792969 +1554322436.64389992 +764
+16.66845703 -1.90283203 -4.52636719 +154.40185547 +49.61425781 -125.94726563 +1554322436.64389992 +1120
+14.63378906 +4.40771484 -3.52880859 -132.18750000 +61.61132813 -128.23242188 +1554322436.64800000 +764
+16.66406250 -1.89404297 -4.50439453 +154.51171875 +49.76806641 -125.81542969 +1554322436.64800000 +1120
+14.62500000 +4.42529297 -3.52441406 -131.77001953 +61.54541016 -127.79296875 +1554322436.65219998 +764
+16.65966797 -1.87646484 -4.47802734 +154.66552734 +49.96582031 -125.61767578 +1554322436.65219998 +1120
+14.61621094 +4.44287109 -3.52441406 -131.39648438 +61.50146484 -127.35351563 +1554322436.65639997 +764
+16.65527344 -1.86328125 -4.45166016 +154.79736328 +50.14160156 -125.44189453 +1554322436.65639997 +1120
+14.61181641 +4.46044922 -3.52001953 -131.00097656 +61.43554688 -126.93603516 +1554322436.66050005 +764
+16.65087891 -1.85449219 -4.42529297 +154.92919922 +50.31738281 -125.26611328 +1554322436.66050005 +1120
+14.60742188 +4.48242188 -3.52001953 -130.53955078 +61.34765625 -126.47460938 +1554322436.66470003 +764
+16.65087891 -1.84130859 -4.39892578 +155.08300781 +50.49316406 -125.04638672 +1554322436.66470003 +1116
+14.59863281 +4.49560547 -3.52001953 -130.14404297 +61.25976563 -126.05712891 +1554322436.66880012 +764
+16.64648438 -1.82812500 -4.37255859 +155.23681641 +50.64697266 -124.82666016 +1554322436.66880012 +1116
+14.59423828 +4.51318359 -3.51562500 -129.74853516 +61.19384766 -125.61767578 +1554322436.67300010 +760
+16.64648438 -1.81494141 -4.34619141 +155.41259766 +50.82275391 -124.62890625 +1554322436.67300010 +1116
+14.58984375 +4.53515625 -3.51562500 -129.35302734 +61.10595703 -125.24414063 +1554322436.67720008 +760
+16.64648438 -1.80175781 -4.31982422 +155.61035156 +50.99853516 -124.40917969 +1554322436.67720008 +1112
+14.58544922 +4.54833984 -3.51562500 -129.02343750 +60.99609375 -124.89257813 +1554322436.68129992 +760
+16.64648438 -1.78857422 -4.29345703 +155.80810547 +51.13037109 -124.18945313 +1554322436.68129992 +1112
+14.58105469 +4.55712891 -3.51123047 -128.67187500 +60.93017578 -124.51904297 +1554322436.68549991 +756
+16.65087891 -1.77539063 -4.26708984 +156.00585938 +51.30615234 -123.96972656 +1554322436.68549991 +1112
+14.58105469 +4.57031250 -3.50683594 -128.32031250 +60.84228516 -124.21142578 +1554322436.68969989 +756
+16.65087891 -1.76220703 -4.24511719 +156.20361328 +51.41601563 -123.77197266 +1554322436.68969989 +1108
